自贸区一房精装修，小区中间位置，诚心出售,107103378965,丽泽兰馨苑,https://sh.ke.com/xiaoqu/5011000000808/,低楼层(共6层)|2008年建|1室1厅|61.49平米|南,139.5,万,单价22687元/平米,184人关注/3月前发布,浦东,bp0ep200,l1
采光好，小户型，一房房东诚心出售,107103535777,龙源星城,https://sh.ke.com/xiaoqu/5011000011974/,高楼层(共6层)|2001年建|1室2厅|64.53平米|南,160,万,单价24795元/平米,16人关注/2月前发布,浦东,bp0ep200,l1
总价低。满五。普通住宅。税费少。中间楼层。精装,107103639302,益民路小区,https://sh.ke.com/xiaoqu/5011000020184/,中楼层(共6层)|1994年建|1室1厅|45.8平米|南,185,万,单价40394元/平米,55人关注/1月前发布,浦东,bp0ep200,l1
万达旁，宝龙边，小户型，中间楼层，业主诚意出售,107103582171,云帆花苑,https://sh.ke.com/xiaoqu/5011000013050/,中楼层(共4层)|2008年建|1室1厅|48.34平米|南北,126,万,单价26066元/平米,54人关注/1月前发布,浦东,bp0ep200,l1
此房坐北朝南，采光好通风佳中间楼层精装修,107103569794,东城时代华庭(公寓),https://sh.ke.com/xiaoqu/5011000009013/,中楼层(共6层)|2008年建|1室1厅|52.17平米|南北,190,万,单价36420元/平米,42人关注/2月前发布,浦东,bp0ep200,l1
小户型，中间楼层，简单装修，近万达,107103559381,云树仁居,https://sh.ke.com/xiaoqu/5011000001235/,低楼层(共6层)|2008年建|1室1厅|61.52平米|南,138,万,单价22432元/平米,17人关注/2月前发布,浦东,bp0ep200,l1
业主诚意卖，简单装修，成本低，看房方便，拎包入住,107103508197,沪东新村,https://sh.ke.com/xiaoqu/5011000017409/,中楼层(共4层)|1958年建|1室0厅|31.56平米|北,162,万,单价51331元/平米,105人关注/2月前发布,浦东,bp0ep200,l1
书院必看好房，楼层好，视野开阔，满五免增值税！,107103627425,书院一号公寓,https://sh.ke.com/xiaoqu/5011000012107/,中楼层(共13层)|2009年建|1室1厅|71.18平米|南,163,万,单价22900元/平米,26人关注/1月前发布,浦东,bp0ep200,l1
新片区带阁楼，小户型利用率高，低总价,107103490546,云树仁居,https://sh.ke.com/xiaoqu/5011000001235/,高楼层(共6层)|2008年建|1室1厅|61.04平米|南,150,万,单价24575元/平米,17人关注/2月前发布,浦东,bp0ep200,l1
川沙优质房源满五年税费少业主诚心,107103630846,川北小区,https://sh.ke.com/xiaoqu/5011000013957/,高楼层(共5层)|1984年建|1室1厅|45.72平米|南,180,万,单价39371元/平米,30人关注/1月前发布,浦东,bp0ep200,l1
小区环境好，单价便宜诚心出售。,107103530827,聚航苑,https://sh.ke.com/xiaoqu/5011000014870/,低楼层(共6层)|2007年建|1室1厅|55.33平米|南,172,万,单价31087元/平米,45人关注/2月前发布,浦东,bp0ep200,l1
临港新城，书院一号，一房带装修有电梯，诚意出售,107103794957,书院一号公寓,https://sh.ke.com/xiaoqu/5011000012107/,中楼层(共13层)|2009年建|1室1厅|57.84平米|南,145,万,单价25070元/平米,19人关注/7天前发布,浦东,bp0ep200,l1
此房坐北朝南，采光好通风佳中间楼层满五税费少,107103801110,东城时代华庭(公寓),https://sh.ke.com/xiaoqu/5011000009013/,中楼层(共6层)|2008年建|1室1厅|52.17平米|南,182,万,单价34886元/平米,21人关注/6天前发布,浦东,bp0ep200,l1
古佳苑+户型方正+采光通风佳+交通便利,107103410107,古佳苑,https://sh.ke.com/xiaoqu/5011000001275/,高楼层(共5层)|2007年建|1室1厅|59.87平米|南,168,万,单价28061元/平米,51人关注/3月前发布,浦东,bp0ep200,l1
房子满五，采光充足，交通便利，配套完善,107103609229,沪东新村,https://sh.ke.com/xiaoqu/5011000017409/,高楼层(共6层)|1983年建|1室1厅|37.24平米|南,196,万,单价52632元/平米,59人关注/1月前发布,浦东,bp0ep200,l1
采光好，位于小区南边，安静，适合预算低的一家三,107103447918,德盈佳园,https://sh.ke.com/xiaoqu/5011000013962/,低楼层(共6层)|2008年建|1室1厅|59.55平米|南北,168,万,单价28212元/平米,34人关注/3月前发布,浦东,bp0ep200,l1
带露台，全明户型，可以提包入住，地段好，配套成熟,107103510431,新德三村,https://sh.ke.com/xiaoqu/5011000001427/,低楼层(共6层)|1994年建|1室1厅|43.04平米|南,195,万,单价45307元/平米,63人关注/2月前发布,浦东,bp0ep200,l1
云锦名苑小户型一房，步梯有装修，业主诚心出售,107103604873,云锦名苑,https://sh.ke.com/xiaoqu/5011000006695/,低楼层(共4层)|2006年建|1室1厅|47.45平米|南,123,万,单价25923元/平米,38人关注/1月前发布,浦东,bp0ep200,l1
一手动迁，满五少税，原始毛坯可随意装修,107103586110,云树仁居,https://sh.ke.com/xiaoqu/5011000001235/,中楼层(共6层)|2008年建|1室1厅|61.04平米|南北,149,万,单价24411元/平米,6人关注/1月前发布,浦东,bp0ep200,l1
税费少精装修采光好配套齐全出行方便,107103571620,川沙路4650弄,https://sh.ke.com/xiaoqu/5011000020136/,高楼层(共6层)|1985年建|1室1厅|46.5平米|南,188,万,单价40431元/平米,17人关注/2月前发布,浦东,bp0ep200,l1
临港新片区一室一厅毛坯房随意装修南面采光无遮挡,107103564281,云树欣居,https://sh.ke.com/xiaoqu/5011000000791/,中楼层(共6层)|2008年建|1室1厅|61.52平米|南北,145,万,单价23570元/平米,8人关注/2月前发布,浦东,bp0ep200,l1
临港新片区万达旁云帆花苑大一室诚意出售,107103405973,云帆花苑,https://sh.ke.com/xiaoqu/5011000013050/,低楼层(共4层)|2008年建|1室1厅|48.61平米|南,127,万,单价26127元/平米,24人关注/3月前发布,浦东,bp0ep200,l1
新德三村1室1厅南,107103788142,新德三村,https://sh.ke.com/xiaoqu/5011000001427/,低楼层(共6层)|1993年建|1室1厅|40.98平米|南,198,万,单价48317元/平米,2人关注/9天前发布,浦东,bp0ep200,l1
惠益绿苑毛坯一房诚心出售，看房方便采光好,107103323275,民乐城惠益绿苑,https://sh.ke.com/xiaoqu/5011102206782/,低楼层(共14层)|2014年建|1室1厅|57平米|南北,198,万,单价34737元/平米,22人关注/4月前发布,浦东,bp0ep200,l1
临港自贸区主城区内，户型采光好，中间楼层，精装修,107103265763,绿地蓝海庭,https://sh.ke.com/xiaoqu/5011000000050/,中楼层(共5层)|2008年建|1室1厅|68.25平米|南,180,万,单价26374元/平米,156人关注/5月前发布,浦东,bp0ep200,l1
