同安家园地铁口精装修通透五房复式楼老证诚售,104106126975,统建同安家园,https://wh.ke.com/xiaoqu/3711057035959/,高楼层(共6层)|2009年建|5室3厅|125.4平米|南北,197.5,万,单价15750元/平米,11人关注/13天前发布,江岸,bp0ep200,l5
此房是通透户型，五房，楼下三房两卫，楼上两房一卫,104104394607,幸福人家北苑,https://wh.ke.com/xiaoqu/3711056761427/,高楼层(共6层)|2006年建|5室3厅|122.14平米|北南,195,万,单价15966元/平米,51人关注/9月前发布,江岸,bp0ep200,l5
幸福人家北苑.复式楼，南北通透，老证税少，,104104936216,幸福人家北苑,https://wh.ke.com/xiaoqu/3711056761427/,高楼层(共6层)|2006年建|5室2厅|102.23平米|南北,179.5,万,单价17559元/平米,9人关注/7月前发布,江岸,bp0ep200,l5
顶楼复式，一梯两户满五唯一，南北通透，99空中大露台,104102261246,幸福人家北苑,https://wh.ke.com/xiaoqu/3711056761427/,高楼层(共6层)|2006年建|5室1厅|98.81平米|南北,169,万,单价17104元/平米,163人关注/1年前发布,江岸,bp0ep200,l5
后湖永旺紫竹园复式楼诚意出售,104104809412,紫竹园(江岸),https://wh.ke.com/xiaoqu/3714600321903745/,高楼层(共5层)5室2厅|127.78平米|南北,239.5,万,单价18744元/平米,35人关注/7月前发布,江岸,bp200ep250,l5
一楼的平层复式精装后没住人二楼面积一样大,104104514868,二七人家,https://wh.ke.com/xiaoqu/3711057188808/,低楼层(共18层)|2009年建|5室2厅|84.69平米|南北,248,万,单价29284元/平米,24人关注/9月前发布,江岸,bp200ep250,l5
70年产权民水民电天然气精装正规一室一厅,104104362806,百步亭金桥汇II期,https://wh.ke.com/xiaoqu/376829173124157/,中楼层(共34层)|2016年建|5室0厅|112.86平米|西南,215,万,单价19051元/平米,13人关注/9月前发布,江岸,bp200ep250,l5
此房房东诚心出售顶楼大复，式价格低廉,104104271733,宏宇绿色新都,https://wh.ke.com/xiaoqu/3711057383226/,高楼层(共7层)|2011年建|5室2厅|174.75平米|南,210,万,单价12018元/平米,41人关注/10月前发布,江岸,bp200ep250,l5
星海蓝天5室2厅南北,104103960160,星海蓝天,https://wh.ke.com/xiaoqu/3711057201585/,高楼层(共6层)|2004年建|5室2厅|126.82平米|南北,239.9,万,单价18917元/平米,38人关注/11月前发布,江岸,bp200ep250,l5
锦湖金利花园二期老证南北通透稀有户型,104103087579,锦湖金利花园二期,https://wh.ke.com/xiaoqu/377264226259777/,高楼层(共18层)|2012年建|5室2厅|158平米|南北,240,万,单价15190元/平米,11人关注/1年前发布,江岸,bp200ep250,l5
别墅区上下两层复式可看湖景通透户型次新房,104105837294,新世界梦湖香郡三期,https://wh.ke.com/xiaoqu/376963611579058/,低楼层(共28层)|2016年建|5室2厅|106.03平米|南,235,万,单价22164元/平米,10人关注/1月前发布,江岸,bp200ep250,l5
青青美庐东区5室2厅南北,104106136959,青青美庐东区,https://wh.ke.com/xiaoqu/3711056748315/,高楼层(共7层)|2004年建|5室2厅|153.01平米|南北,230,万,单价15032元/平米,2人关注/12天前发布,江岸,bp200ep250,l5
永旺旁老证，正规的复式楼，带大露台，诚心出售,104102941826,后湖生态花园荷花苑,https://wh.ke.com/xiaoqu/3711056688760/,高楼层(共8层)|2003年建|5室3厅|192.1平米|南,218,万,单价11349元/平米,32人关注/1年前发布,江岸,bp200ep250,l5
宏宇绿色新都大复式精装修随时看房,104102810092,宏宇绿色新都,https://wh.ke.com/xiaoqu/3711057383226/,高楼层(共6层)|2011年建|5室2厅|208.53平米|南北,235,万,单价11270元/平米,25人关注/1年前发布,江岸,bp200ep250,l5
幸福人家北苑精装复式老证5房南北通透公摊小,104102510771,幸福人家北苑,https://wh.ke.com/xiaoqu/3711056761427/,高楼层(共6层)|2006年建|5室3厅|122.14平米|南北,225,万,单价18422元/平米,5人关注/1年前发布,江岸,bp200ep250,l5
东方明珠，洋房带车位，精装大平层采光好,104106066698,东方明珠,https://wh.ke.com/xiaoqu/3711056467719/,中楼层(共5层)|2007年建|5室2厅|148.63平米|南北,272,万,单价18301元/平米,8人关注/21天前发布,江岸,bp250ep300,l5
鼎盛华城地铁口户型方正通透视野开阔,104103416782,鼎盛华城,https://wh.ke.com/xiaoqu/3711056758620/,低楼层(共32层)|2013年建|5室2厅|167.2平米|南,299,万,单价17883元/平米,28人关注/1年前发布,江岸,bp250ep300,l5
业主诚心出售，房大价低，电梯房，老证，,104102124138,永成大厦,https://wh.ke.com/xiaoqu/3711056960627/,中楼层(共12层)|1998年建|5室2厅|198.77平米|南北,300,万,单价15093元/平米,8人关注/1年前发布,江岸,bp250ep300,l5
德润大厦5室0厅南北,104105537416,德润大厦,https://wh.ke.com/xiaoqu/377847782133240/,高楼层(共30层)|2004年建|5室0厅|158.63平米|南北,269,万,单价16958元/平米,1人关注/4月前发布,江岸,bp250ep300,l5
怡和苑南区少有四楼复式楼满五唯一拎包入住有露台,104105511907,怡和苑南区,https://wh.ke.com/xiaoqu/3711056506378/,中楼层(共5层)|2004年建|5室2厅|200.89平米|南,292,万,单价14536元/平米,19人关注/4月前发布,江岸,bp250ep300,l5
业主诚心出售，看房方便，急急急,104105301428,宏宇绿色新都,https://wh.ke.com/xiaoqu/3711057383226/,高楼层(共6层)|2011年建|5室2厅|236.86平米|南,270,万,单价11400元/平米,1人关注/5月前发布,江岸,bp250ep300,l5
后湖同安家园地铁口电梯大五房老证户型方正,104105237589,统建同安家园,https://wh.ke.com/xiaoqu/3711057035959/,低楼层(共11层)|2009年建|5室2厅|151.99平米|南北,264,万,单价17370元/平米,10人关注/5月前发布,江岸,bp250ep300,l5
百合苑小区中间鸟语花香装修完好随时入住,104103125255,百合苑,https://wh.ke.com/xiaoqu/3711056668080/,高楼层(共6层)|2004年建|5室3厅|199.01平米|南北,265,万,单价13316元/平米,25人关注/1年前发布,江岸,bp250ep300,l5
电梯复式楼/地铁3号线21号线/汉口城市广场/大露台,104105564310,同鑫花园,https://wh.ke.com/xiaoqu/3711056517310/,高楼层(共11层)|2007年建|5室2厅|123.79平米|南北,275,万,单价22216元/平米,14人关注/3月前发布,江岸,bp250ep300,l5
东方花都复式楼三层拓展空间大带大露台,104105724967,新地东方花都A区,https://wh.ke.com/xiaoqu/3711056471444/,高楼层(共6层)|1995年建|5室2厅|173.16平米|南北,279,万,单价16113元/平米,1人关注/2月前发布,江岸,bp250ep300,l5
此房老证后期税费少，楼层好，一梯两户，大户型,104106211262,东方花都F区,https://wh.ke.com/xiaoqu/3711056764482/,中楼层(共11层)|2006年建|5室2厅|165.89平米|南北,268,万,单价16156元/平米,0人关注/今天发布,江岸,bp250ep300,l5
大智路交易街精装电梯好房看房方便！,104106092529,大智商城,https://wh.ke.com/xiaoqu/378208286231911/,中楼层(共9层)|1998年建|5室2厅|146.38平米|东西,258,万,单价17626元/平米,1人关注/18天前发布,江岸,bp250ep300,l5
新地东方花都A区5室3厅东南北,104105663473,新地东方花都A区,https://wh.ke.com/xiaoqu/3711056471444/,高楼层(共6层)5室3厅|173.29平米|东南北,298,万,单价17197元/平米,4人关注/3月前发布,江岸,bp250ep300,l5
《臻选》三层复式楼带2个大露台，舒适美式装修风格,104105522883,新地东方花都B区,https://wh.ke.com/xiaoqu/3711056473733/,高楼层(共6层)|2006年建|5室2厅|199.7平米|南北,299,万,单价14973元/平米,13人关注/4月前发布,江岸,bp250ep300,l5
永旺旁精装平顶复式楼带大露台老证税少急售房源！！,104105155001,青青美庐东区,https://wh.ke.com/xiaoqu/3711056748315/,高楼层(共7层)|2004年建|5室2厅|190.59平米|南北,269,万,单价14115元/平米,6人关注/6月前发布,江岸,bp250ep300,l5
复式小洋楼上下两层的住宅超大得房率一楼带院子,104104050166,尚湖熙园,https://wh.ke.com/xiaoqu/3711063142019/,低楼层(共16层)|2015年建|5室3厅|88.26平米|南,276,万,单价31272元/平米,34人关注/11月前发布,江岸,bp250ep300,l5
永旺旁边正规毛坯复式楼带露台前后无遮挡老证业主诚售,104103355434,世纪家园,https://wh.ke.com/xiaoqu/3711057385543/,高楼层(共6层)|2005年建|5室3厅|239平米|南北,280,万,单价11716元/平米,34人关注/1年前发布,江岸,bp250ep300,l5
正规复式楼中等装修采光足户型好,104103269678,世纪家园,https://wh.ke.com/xiaoqu/3711057385543/,高楼层(共6层)|2005年建|5室3厅|188.87平米|南,290,万,单价15355元/平米,11人关注/1年前发布,江岸,bp250ep300,l5
此房中间楼层采光好业主诚心出售,104103018974,怡康苑北区,https://wh.ke.com/xiaoqu/3711056675528/,中楼层(共6层)|2003年建|5室2厅|144.48平米|南北,260,万,单价17996元/平米,3人关注/1年前发布,江岸,bp250ep300,l5
育才行知地铁方便永旺大商圈,104102960612,汇龙花园,https://wh.ke.com/xiaoqu/3711056701230/,高楼层(共6层)5室2厅|164.73平米|南,270,万,单价16391元/平米,5人关注/1年前发布,江岸,bp250ep300,l5
金桥永旺旁海安公寓毛坯复式南北通透带露台,104102750018,海安公寓,https://wh.ke.com/xiaoqu/3711056700403/,高楼层(共7层)|2000年建|5室2厅|184.74平米|南北,256,万,单价13858元/平米,4人关注/1年前发布,江岸,bp250ep300,l5
香港地铁口天晖大厦坐落黄孝河路此房超低单价,104102729917,天晖大厦,https://wh.ke.com/xiaoqu/3711056959006/,高楼层(共11层)|2003年建|5室2厅|189.92平米|东南,294,万,单价15481元/平米,11人关注/1年前发布,江岸,bp250ep300,l5
永旺旁精装正规复式大房+露台+老证,104102515231,青青美庐西区,https://wh.ke.com/xiaoqu/3711056753385/,高楼层(共7层)|2004年建|5室2厅|183.19平米|南,290,万,单价15831元/平米,14人关注/1年前发布,江岸,bp250ep300,l5
怡康苑精装通透大复式保养完好不临街,104102161629,怡康苑北区,https://wh.ke.com/xiaoqu/3711056675528/,高楼层(共6层)|2003年建|5室2厅|198平米|南北,298,万,单价15051元/平米,1人关注/1年前发布,江岸,bp250ep300,l5
正规复式楼，带大露台，小区中间位置，采光好,104102153215,新地东方花都B区,https://wh.ke.com/xiaoqu/3711056473733/,高楼层(共6层)|2006年建|5室2厅|189.51平米|南北,290,万,单价15303元/平米,27人关注/1年前发布,江岸,bp250ep300,l5
北区少有户型毛坯复式楼老证税少通透户型,104102065112,怡和苑北区,https://wh.ke.com/xiaoqu/3711056674054/,高楼层(共6层)|2004年建|5室2厅|202平米|南北,300,万,单价14852元/平米,13人关注/1年前发布,江岸,bp250ep300,l5
